,Date&Time,Nucléaire-Global,Charbon-Global,Gaz-Global,Fioul-Global,Pointe-Global,Fioul + Pointe-Global,Hydraulique-Global,Eolien-Global,Solde-Global,Autres-Global,Pompage-Global,Solaire-Global,Fioul-TAC,Fioul-COG,Fioul-AUT,Gaz-TAC,Gaz-COG,Gaz-CCG,Gaz-AUT,Hydraulique-FEE,Hydraulique-LAC,Hydraulique-STT,Autres-DEC,Autres-BMA,Autres-BGA
1321,2018-01-14 18:15:00,54976,600,3755,395,ND,ND,11550,1062,-5786,1114,-93,0,35,302,56,8,2824,818,104,6332,3980,1238,584,275,256
1322,2018-01-14 18:30:00,55029,602,3768,397,ND,ND,12671,1103,-5599,1114,-74,0,35,302,55,8,2829,825,105,6397,4469,1806,582,276,256
1323,2018-01-14 18:45:00,55034,604,3771,397,ND,ND,13483,1148,-5651,1116,-74,0,35,302,55,9,2833,824,105,6465,4466,2552,582,279,256
1324,2018-01-14 19:00:00,55040,606,3774,397,ND,ND,14294,1192,-5702,1119,-74,0,35,302,55,9,2836,823,105,6532,4463,3299,581,282,256
1325,2018-01-14 19:15:00,55038,605,3778,397,ND,ND,14365,1264,-5595,1117,-74,0,35,302,56,9,2841,824,105,6557,4466,3342,581,279,256
1326,2018-01-14 19:30:00,55036,605,3783,398,ND,ND,14437,1336,-5488,1115,-74,0,34,302,56,9,2846,824,105,6581,4470,3386,582,277,256
1327,2018-01-14 19:45:00,55033,605,3778,398,ND,ND,14198,1392,-5671,1115,-48,0,34,302,56,8,2841,824,105,6566,4309,3323,580,278,257
1328,2018-01-14 20:00:00,55030,605,3774,398,ND,ND,13958,1448,-5853,1116,-21,0,35,302,56,8,2836,825,105,6550,4148,3260,579,280,257
1329,2018-01-14 20:15:00,55272,599,3760,398,ND,ND,13330,1484,-6191,1116,-21,0,35,302,56,8,2822,825,105,6522,3826,2981,578,281,258
1330,2018-01-14 20:30:00,55515,592,3746,399,ND,ND,12702,1521,-6528,1117,-21,0,35,302,56,8,2807,825,105,6495,3505,2702,578,281,258
1331,2018-01-14 20:45:00,55794,499,3678,398,ND,ND,11673,1557,-6283,1111,-21,0,35,302,56,8,2801,764,105,6447,3445,1781,574,279,257
1332,2018-01-14 21:00:00,56073,407,3610,398,ND,ND,10645,1594,-6037,1104,-20,0,35,302,56,8,2795,702,105,6399,3386,859,570,278,257
1333,2018-01-14 21:15:00,55991,378,3612,398,ND,ND,10029,1663,-5962,1108,-162,0,35,302,56,8,2797,702,105,6404,2964,661,572,279,256
1334,2018-01-14 21:30:00,55910,350,3614,398,ND,ND,9413,1732,-5887,1111,-303,0,35,301,56,8,2799,702,105,6408,2543,462,575,280,256
1335,2018-01-14 21:45:00,55829,330,3591,397,ND,ND,9034,1826,-5856,1113,-498,0,35,301,56,8,2800,678,104,6370,2306,357,576,280,256
1336,2018-01-14 22:00:00,55749,311,3568,397,ND,ND,8654,1921,-5825,1114,-693,0,35,301,56,8,2800,655,104,6332,2070,253,578,280,256
1337,2018-01-14 22:15:00,55762,311,3568,397,ND,ND,8682,1990,-5732,1118,-781,0,35,302,56,8,2799,657,104,6329,2097,256,581,280,257
1338,2018-01-14 22:30:00,55776,310,3568,397,ND,ND,8710,2060,-5639,1122,-868,0,35,302,55,8,2798,659,104,6326,2124,260,583,280,259
1339,2018-01-14 22:45:00,55828,394,3596,397,ND,ND,9318,2150,-5503,1123,-533,0,35,302,55,8,2805,679,104,6326,2434,557,583,281,258
1340,2018-01-14 23:00:00,55880,478,3624,397,ND,ND,9926,2241,-5367,1123,-199,0,35,302,55,8,2812,700,104,6326,2745,855,583,282,258
1341,2018-01-14 23:15:00,55687,493,3645,397,ND,ND,9314,2314,-5025,1120,-199,0,35,302,55,8,2817,716,104,6298,2588,428,581,282,258
1342,2018-01-14 23:30:00,55494,508,3666,397,ND,ND,8701,2387,-4682,1117,-200,0,35,302,55,8,2821,732,104,6269,2432,0,579,282,257
1343,2018-01-14 23:45:00,55553,504,3649,397,ND,ND,8401,2453,-4642,1120,-111,0,35,302,55,8,2817,720,104,6255,2146,0,580,282,257
1344,2018-01-15 00:00:00,55613,499,3633,398,ND,ND,8101,2520,-4601,1123,-22,0,34,302,55,8,2814,707,104,6241,1860,0,582,283,258
1345,2018-01-15 00:15:00,55672,444,3505,398,ND,ND,8013,2589,-4868,1121,-291,0,34,302,55,8,2806,587,104,6125,1888,0,581,281,258
1346,2018-01-15 00:30:00,55731,389,3377,398,ND,ND,7925,2658,-5136,1119,-560,0,34,303,55,9,2797,467,104,6009,1917,0,581,280,259
1347,2018-01-15 00:45:00,55434,345,3349,399,ND,ND,7748,2778,-5452,1114,-1058,0,34,303,56,8,2798,439,104,5952,1796,0,578,278,259
1348,2018-01-15 01:00:00,55137,301,3322,399,ND,ND,7571,2897,-5768,1108,-1556,0,34,303,56,8,2798,411,105,5895,1676,0,574,276,259
1349,2018-01-15 01:15:00,55231,304,3347,397,ND,ND,7428,3006,-5251,1100,-2275,0,34,303,55,8,2796,438,105,5843,1585,0,574,267,259
1350,2018-01-15 01:30:00,55324,306,3372,394,ND,ND,7286,3115,-4734,1091,-2995,0,34,303,54,8,2795,465,104,5792,1495,0,574,259,259
1351,2018-01-15 01:45:00,55058,310,3362,394,ND,ND,7288,3185,-4710,1092,-3146,0,34,303,54,8,2780,469,104,5762,1526,0,572,260,259
1352,2018-01-15 02:00:00,54792,314,3352,394,ND,ND,7290,3255,-4686,1092,-3296,0,34,302,54,9,2765,473,104,5733,1557,0,571,262,260
1353,2018-01-15 02:15:00,54886,322,3350,396,ND,ND,7199,3266,-4834,1092,-3313,0,34,305,55,8,2757,480,104,5697,1502,0,572,261,259
1354,2018-01-15 02:30:00,54980,330,3348,399,ND,ND,7109,3278,-4982,1092,-3330,0,34,307,55,8,2748,487,104,5662,1447,0,573,260,259
1355,2018-01-15 02:45:00,54267,322,3330,399,ND,ND,7069,3378,-5227,1094,-3327,0,34,307,55,8,2747,470,104,5642,1428,0,575,260,259
1356,2018-01-15 03:00:00,53555,315,3312,399,ND,ND,7030,3479,-5472,1095,-3324,0,34,307,55,8,2745,453,104,5622,1409,0,576,260,258
1357,2018-01-15 03:15:00,53389,347,3355,400,ND,ND,7036,3597,-5930,1093,-3408,0,34,307,55,8,2749,493,105,5610,1426,0,573,260,260
1358,2018-01-15 03:30:00,53223,378,3398,400,ND,ND,7042,3715,-6387,1091,-3492,0,34,307,55,8,2753,532,105,5599,1443,0,570,260,261
1359,2018-01-15 03:45:00,52985,364,3393,400,ND,ND,6995,3792,-6681,1092,-3490,0,34,307,55,8,2752,528,105,5584,1411,0,569,261,261
1360,2018-01-15 04:00:00,52746,349,3388,400,ND,ND,6947,3869,-6974,1093,-3488,0,34,307,55,8,2750,525,104,5570,1378,0,569,262,262
1361,2018-01-15 04:15:00,52542,369,3439,399,ND,ND,6973,3968,-6881,1090,-3478,0,34,307,56,8,2747,579,104,5569,1404,0,567,262,261
1362,2018-01-15 04:30:00,52338,388,3490,399,ND,ND,6999,4068,-6787,1087,-3468,0,34,307,56,8,2744,633,104,5569,1431,0,565,261,261
1363,2018-01-15 04:45:00,52498,388,3499,399,ND,ND,7044,4135,-6866,1092,-3464,0,34,307,56,8,2743,643,104,5561,1483,0,569,261,261
1364,2018-01-15 05:00:00,52658,387,3507,399,ND,ND,7089,4201,-6944,1097,-3461,0,34,307,56,8,2741,653,104,5553,1536,0,574,261,262
1365,2018-01-15 05:15:00,53293,399,3585,399,ND,ND,7115,4302,-6892,1093,-3178,0,34,307,56,8,2741,731,104,5574,1541,0,570,261,262
1366,2018-01-15 05:30:00,53928,411,3662,399,ND,ND,7142,4402,-6841,1088,-2896,0,34,307,56,8,2741,808,105,5596,1547,0,565,262,262
1367,2018-01-15 05:45:00,54356,468,3741,399,ND,ND,7300,4567,-6892,1089,-2715,0,34,307,56,8,2743,884,104,5649,1651,0,564,263,262
1368,2018-01-15 06:00:00,54784,525,3819,399,ND,ND,7458,4731,-6943,1089,-2534,0,34,307,56,8,2746,961,104,5703,1755,0,563,264,261
1369,2018-01-15 06:15:00,54923,526,4047,399,ND,ND,7580,4881,-6776,1085,-1374,0,34,307,56,8,2761,1174,104,5700,1880,0,562,262,261
1370,2018-01-15 06:30:00,55061,526,4275,399,ND,ND,7703,5031,-6610,1081,-215,0,34,307,56,8,2776,1387,104,5697,2006,0,560,260,261
1371,2018-01-15 06:45:00,55479,519,4408,399,ND,ND,8698,5208,-6654,1075,-141,0,34,307,56,8,2796,1499,104,5795,2373,531,558,256,261
1372,2018-01-15 07:00:00,55897,512,4540,400,ND,ND,9693,5386,-6699,1070,-68,0,34,307,57,8,2817,1611,104,5892,2739,1062,557,252,260
1373,2018-01-15 07:15:00,55983,513,4891,401,ND,ND,10781,5683,-6811,1069,-70,0,34,307,57,8,2822,1957,104,6069,2987,1724,558,251,261
1374,2018-01-15 07:30:00,56068,513,5242,401,ND,ND,11868,5981,-6924,1069,-73,0,34,307,58,9,2827,2303,104,6246,3235,2387,558,250,261
1375,2018-01-15 07:45:00,56142,512,5432,401,ND,ND,12383,6226,-6950,1066,-73,0,34,307,58,8,2832,2488,104,6313,3407,2664,556,249,261
1376,2018-01-15 08:00:00,56215,511,5622,401,ND,ND,12898,6472,-6975,1064,-74,0,34,307,58,8,2837,2674,104,6380,3578,2941,554,249,261
1377,2018-01-15 08:15:00,56217,511,5715,402,ND,ND,13077,6724,-7331,1065,-68,0,34,307,59,8,2844,2760,104,6443,3610,3024,554,250,261
1378,2018-01-15 08:30:00,56219,511,5808,402,ND,ND,13256,6976,-7688,1067,-62,0,34,307,59,8,2850,2846,104,6507,3642,3107,554,251,262
1379,2018-01-15 08:45:00,56211,511,5863,402,ND,ND,13090,7219,-7934,1067,-41,40,34,307,59,8,2840,2911,104,6517,3489,3085,555,250,261
1380,2018-01-15 09:00:00,56202,511,5918,402,ND,ND,12924,7462,-8181,1066,-21,79,34,306,60,9,2830,2976,104,6527,3335,3063,556,250,260
1381,2018-01-15 09:15:00,56202,516,6111,402,ND,ND,12744,7641,-8395,1062,-21,174,34,307,60,9,2811,3188,104,6566,3393,2785,553,251,257
1382,2018-01-15 09:30:00,56202,521,6305,402,ND,ND,12564,7820,-8609,1057,-21,269,34,307,60,9,2792,3401,104,6605,3451,2508,549,253,255
1383,2018-01-15 09:45:00,56201,528,6333,402,ND,ND,12368,7979,-8825,1059,-21,388,34,307,60,8,2790,3431,104,6624,3293,2451,552,253,255
1384,2018-01-15 10:00:00,56200,535,6361,402,ND,ND,12172,8138,-9041,1061,-22,507,34,307,60,8,2787,3462,104,6643,3134,2394,554,253,254
1385,2018-01-15 10:15:00,56192,538,6356,402,ND,ND,12376,8255,-9651,1062,-22,649,34,307,60,9,2788,3456,104,6681,3193,2502,551,255,256
1386,2018-01-15 10:30:00,56183,541,6350,402,ND,ND,12581,8372,-10260,1064,-22,792,34,307,60,9,2788,3450,104,6719,3252,2610,549,258,257
1387,2018-01-15 10:45:00,56170,542,6368,405,ND,ND,12325,8469,-10227,1061,-22,936,34,307,62,8,2784,3472,104,6708,3085,2532,548,256,256
1388,2018-01-15 11:00:00,56158,543,6387,407,ND,ND,12069,8566,-10194,1058,-22,1080,34,307,65,8,2780,3495,104,6697,2918,2455,548,255,256
1389,2018-01-15 11:15:00,56121,545,6409,407,ND,ND,11965,8753,-10152,1061,-22,1204,34,307,65,8,2780,3517,104,6630,2872,2463,551,254,256
1390,2018-01-15 11:30:00,56085,547,6430,408,ND,ND,11860,8939,-10110,1064,-22,1328,34,306,66,8,2779,3539,104,6563,2826,2471,555,253,256
1391,2018-01-15 11:45:00,56088,545,6477,404,ND,ND,11774,9046,-10143,1067,-22,1396,34,306,62,8,2793,3572,104,6584,2830,2360,555,254,258
1392,2018-01-15 12:00:00,56090,543,6524,400,ND,ND,11688,9152,-10177,1069,-22,1464,34,306,58,8,2807,3605,104,6605,2835,2249,554,256,259
1393,2018-01-15 12:15:00,56099,566,6443,400,ND,ND,11436,9222,-10206,1068,-21,1499,34,307,58,8,2804,3533,99,6617,2720,2099,556,252,260
1394,2018-01-15 12:30:00,56107,590,6363,401,ND,ND,11184,9292,-10236,1067,-21,1534,34,307,58,8,2800,3460,94,6629,2606,1949,557,249,260
1395,2018-01-15 12:45:00,56105,593,6358,406,ND,ND,11267,9351,-10261,1074,-21,1525,34,311,58,8,2798,3458,94,6600,2651,2015,558,253,264
1396,2018-01-15 13:00:00,56102,596,6354,411,ND,ND,11350,9411,-10286,1082,-21,1516,34,316,58,8,2796,3456,94,6572,2696,2082,558,257,267
1397,2018-01-15 13:15:00,55977,556,6430,411,ND,ND,11206,9465,-10433,1080,-21,1489,34,316,58,9,2795,3532,94,6466,2691,2049,557,257,266
1398,2018-01-15 13:30:00,55851,517,6505,411,ND,ND,11062,9519,-10579,1078,-21,1462,34,316,58,9,2795,3609,94,6361,2686,2015,555,258,265
1399,2018-01-15 13:45:00,55848,533,6478,414,ND,ND,10880,9563,-10578,1078,-21,1391,34,316,61,9,2791,3584,94,6285,2641,1954,555,257,266
1400,2018-01-15 14:00:00,55845,550,6451,417,ND,ND,10699,9607,-10577,1078,-21,1319,34,316,64,9,2788,3560,94,6209,2596,1894,554,257,266
1401,2018-01-15 14:15:00,55720,540,6393,416,ND,ND,10369,9642,-10131,1084,-140,1227,34,316,64,9,2768,3523,94,6150,2486,1733,559,259,266
1402,2018-01-15 14:30:00,55596,530,6336,415,ND,ND,10040,9677,-9686,1089,-258,1134,34,316,64,9,2748,3486,94,6091,2377,1572,564,260,266
1403,2018-01-15 14:45:00,55544,514,6302,416,ND,ND,9739,9698,-9945,1083,-258,1023,34,316,64,9,2749,3451,94,6066,2297,1376,564,257,263
1404,2018-01-15 15:00:00,55493,497,6269,417,ND,ND,9439,9718,-10204,1078,-258,911,34,317,65,9,2750,3417,94,6040,2218,1181,563,254,261
1405,2018-01-15 15:15:00,55532,510,6299,415,ND,ND,9322,9745,-10299,1080,-258,766,34,317,62,8,2755,3442,94,6012,2255,1055,563,254,263
1406,2018-01-15 15:30:00,55572,523,6330,413,ND,ND,9205,9773,-10394,1082,-259,620,34,317,60,8,2761,3468,94,5985,2292,929,562,255,265
1407,2018-01-15 15:45:00,55548,510,6305,411,ND,ND,9192,9772,-10447,1084,-258,506,34,316,59,8,2757,3446,94,6037,2250,905,563,257,264
1408,2018-01-15 16:00:00,55525,498,6280,409,ND,ND,9178,9771,-10499,1087,-257,392,34,316,58,9,2754,3424,94,6090,2207,881,564,260,263
1409,2018-01-15 16:15:00,55610,527,6355,409,ND,ND,9313,9731,-10857,1085,-257,316,34,316,58,9,2764,3489,94,6032,2431,851,562,259,263
1410,2018-01-15 16:30:00,55695,557,6429,409,ND,ND,9448,9691,-11214,1083,-257,240,34,316,58,9,2773,3554,94,5974,2654,820,561,258,263
1411,2018-01-15 16:45:00,55677,541,6392,410,ND,ND,9318,9683,-11072,1086,-139,163,34,316,59,9,2778,3512,94,5996,2607,715,564,259,264
1412,2018-01-15 17:00:00,55659,526,6355,410,ND,ND,9187,9676,-10929,1090,-21,86,34,316,60,8,2783,3469,94,6018,2559,610,567,260,264
1413,2018-01-15 17:15:00,55650,526,6302,410,ND,ND,9146,9660,-10078,1089,-21,45,34,316,59,8,2783,3418,94,6070,2526,550,566,259,265
1414,2018-01-15 17:30:00,55642,525,6250,410,ND,ND,9105,9644,-9226,1089,-21,4,34,315,59,9,2782,3366,94,6121,2493,491,565,258,265
1415,2018-01-15 17:45:00,55694,536,6273,410,ND,ND,10005,9636,-9107,1086,-21,1,34,316,60,9,2781,3390,94,6185,2994,826,562,258,266
1416,2018-01-15 18:00:00,55746,546,6296,411,ND,ND,10905,9629,-8987,1084,-21,0,34,316,60,9,2780,3414,94,6249,3495,1160,559,258,266
1417,2018-01-15 18:15:00,55773,567,6317,412,ND,ND,11758,9645,-9033,1093,-35,0,34,316,60,9,2780,3434,94,6298,3560,1901,564,260,269
1418,2018-01-15 18:30:00,55801,588,6337,413,ND,ND,12611,9662,-9078,1102,-50,0,33,316,60,8,2781,3454,94,6346,3624,2641,569,261,271
1419,2018-01-15 18:45:00,55791,593,6398,413,ND,ND,13282,9618,-9102,1101,-61,0,33,316,60,8,2794,3503,94,6368,3769,3145,570,262,270
1420,2018-01-15 19:00:00,55782,599,6460,413,ND,ND,13953,9575,-9126,1100,-72,0,33,315,60,8,2807,3551,94,6390,3914,3649,570,262,269
1421,2018-01-15 19:15:00,55809,599,6437,413,ND,ND,13819,9538,-9457,1098,-72,0,33,316,60,8,2806,3529,93,6381,3857,3581,570,258,270
1422,2018-01-15 19:30:00,55836,599,6414,414,ND,ND,13685,9502,-9789,1095,-73,0,33,316,60,9,2804,3508,93,6372,3800,3513,571,254,271
1423,2018-01-15 19:45:00,55822,559,6323,414,ND,ND,12711,9455,-9704,1091,-73,0,33,316,60,8,2808,3413,93,6369,3620,2722,567,254,270
1424,2018-01-15 20:00:00,55808,519,6231,414,ND,ND,11736,9409,-9620,1087,-74,0,33,316,61,8,2811,3319,93,6365,3440,1931,563,254,270
1425,2018-01-15 20:15:00,55756,532,5862,413,ND,ND,11269,9377,-10007,1089,-47,0,33,316,59,8,2804,2956,93,6279,3172,1819,565,255,269
1426,2018-01-15 20:30:00,55705,544,5492,413,ND,ND,10802,9346,-10395,1091,-21,0,33,316,58,9,2797,2593,93,6193,2903,1706,567,256,268
1427,2018-01-15 20:45:00,55565,527,5361,412,ND,ND,9773,9382,-10404,1096,-21,0,33,316,58,9,2794,2464,93,6149,2715,909,569,259,268
1428,2018-01-15 21:00:00,55425,510,5230,411,ND,ND,8743,9419,-10413,1101,-21,0,33,316,57,9,2792,2336,93,6106,2527,111,571,263,268
1429,2018-01-15 21:15:00,55457,543,4737,411,ND,ND,8334,9365,-10368,1100,-204,0,33,316,56,9,2791,1844,93,6067,2155,113,568,263,269
1430,2018-01-15 21:30:00,55490,575,4243,410,ND,ND,7925,9312,-10323,1099,-388,0,33,316,56,9,2790,1352,93,6028,1783,114,566,264,269
1431,2018-01-15 21:45:00,55281,560,4092,409,ND,ND,7832,9289,-10306,1099,-832,0,33,316,55,9,2792,1199,93,5995,1737,100,565,265,270
1432,2018-01-15 22:00:00,55072,545,3942,409,ND,ND,7739,9267,-10290,1100,-1275,0,33,316,54,9,2793,1046,94,5962,1690,87,563,266,270
1433,2018-01-15 22:15:00,55233,541,3950,409,ND,ND,7860,9214,-10519,1100,-1274,0,33,316,54,8,2794,1054,94,5968,1701,191,565,264,270
1434,2018-01-15 22:30:00,55394,538,3958,409,ND,ND,7981,9161,-10747,1100,-1272,0,33,317,54,8,2794,1062,94,5974,1711,296,567,263,270
1435,2018-01-15 22:45:00,55381,533,3960,409,ND,ND,8764,9184,-10668,1102,-959,0,33,317,54,8,2802,1056,94,6033,1949,783,570,263,269
1436,2018-01-15 23:00:00,55368,528,3961,409,ND,ND,9547,9208,-10588,1103,-645,0,33,317,54,9,2810,1049,94,6092,2187,1269,572,262,269
1437,2018-01-15 23:15:00,55333,514,3836,409,ND,ND,9014,9146,-10208,1100,-748,0,33,317,54,9,2804,929,94,6123,2136,755,571,261,268
1438,2018-01-15 23:30:00,55299,500,3710,409,ND,ND,8481,9084,-9828,1097,-851,0,33,316,54,9,2799,809,94,6155,2085,240,570,259,268
1439,2018-01-15 23:45:00,55171,431,3674,409,ND,ND,8308,9070,-9629,1102,-854,0,33,317,55,9,2766,806,94,6099,2089,120,572,261,268
1440,2018-01-16 00:00:00,55044,362,3637,410,ND,ND,8136,9056,-9431,1106,-858,0,33,317,55,9,2734,802,94,6043,2093,0,575,262,269
1441,2018-01-16 00:15:00,54859,365,3661,410,ND,ND,7791,8980,-9256,1105,-1318,0,33,317,55,9,2707,852,94,5891,1811,89,575,261,269
1442,2018-01-16 00:30:00,54674,368,3686,409,ND,ND,7446,8905,-9081,1104,-1779,0,33,317,54,9,2681,902,94,5739,1529,178,575,260,269
1443,2018-01-16 00:45:00,54352,334,3645,409,ND,ND,7175,9023,-9775,1102,-1992,0,33,317,54,9,2682,861,94,5707,1377,91,577,256,268
1444,2018-01-16 01:00:00,54029,301,3605,409,ND,ND,6905,9141,-10468,1099,-2205,0,33,317,54,9,2682,821,94,5674,1226,5,578,253,268
1445,2018-01-16 01:15:00,53073,312,3470,408,ND,ND,6777,9071,-9147,1097,-2549,0,33,317,54,9,2681,687,94,5669,1106,2,576,253,268
1446,2018-01-16 01:30:00,52117,323,3335,407,ND,ND,6649,9001,-7825,1095,-2892,0,33,317,54,9,2680,553,94,5663,986,0,574,252,268
1447,2018-01-16 01:45:00,51598,330,3296,407,ND,ND,6650,8997,-7596,1094,-2996,0,33,317,55,8,2680,514,94,5639,1011,0,574,252,269
1448,2018-01-16 02:00:00,51080,337,3257,407,ND,ND,6650,8994,-7368,1094,-3100,0,33,317,55,8,2680,475,94,5615,1036,0,574,251,269
1449,2018-01-16 02:15:00,50917,336,3254,408,ND,ND,6618,9039,-7287,1091,-3279,0,33,317,55,8,2679,473,94,5596,1022,0,571,251,269
1450,2018-01-16 02:30:00,50754,336,3251,408,ND,ND,6586,9085,-7207,1089,-3459,0,33,317,55,9,2678,470,94,5578,1009,0,568,252,269
1451,2018-01-16 02:45:00,50145,329,3239,408,ND,ND,6538,9033,-7440,1086,-3454,0,33,317,55,9,2678,459,94,5515,1023,0,567,251,269
1452,2018-01-16 03:00:00,49536,322,3228,408,ND,ND,6490,8982,-7673,1084,-3450,0,33,317,55,9,2678,448,94,5452,1038,0,566,250,268
1453,2018-01-16 03:15:00,49503,349,3266,407,ND,ND,6595,9085,-8480,1092,-3449,0,33,317,55,9,2677,486,94,5434,1162,0,570,254,268
1454,2018-01-16 03:30:00,49471,376,3304,407,ND,ND,6700,9188,-9288,1100,-3449,0,33,317,55,8,2677,525,94,5415,1286,0,573,259,268
1455,2018-01-16 03:45:00,49253,354,3281,406,ND,ND,6654,9324,-9546,1096,-3454,0,33,317,54,8,2677,502,94,5415,1239,0,570,259,268
1456,2018-01-16 04:00:00,49035,332,3258,406,ND,ND,6607,9460,-9805,1093,-3459,0,33,317,54,9,2677,479,94,5416,1192,0,566,259,267
1457,2018-01-16 04:15:00,49352,353,3279,406,ND,ND,6665,9523,-10310,1091,-3457,0,33,317,54,8,2676,501,94,5417,1249,0,565,259,267
1458,2018-01-16 04:30:00,49668,375,3301,407,ND,ND,6724,9587,-10816,1089,-3456,0,33,318,55,8,2675,523,94,5418,1306,0,563,258,267
1459,2018-01-16 04:45:00,50032,355,3282,407,ND,ND,6675,9645,-11085,1092,-3440,0,33,318,54,8,2676,505,94,5424,1252,0,568,258,267
1460,2018-01-16 05:00:00,50396,335,3264,407,ND,ND,6627,9703,-11354,1096,-3424,0,33,317,54,9,2676,486,94,5430,1198,0,573,257,267
1461,2018-01-16 05:15:00,51106,346,3273,407,ND,ND,6749,9697,-11189,1096,-3424,0,33,317,54,9,2673,497,94,5459,1290,0,573,256,267
1462,2018-01-16 05:30:00,51816,358,3282,407,ND,ND,6871,9691,-11024,1095,-3424,0,33,317,54,9,2671,509,94,5488,1383,0,573,254,268
1463,2018-01-16 05:45:00,52557,356,3284,407,ND,ND,6900,9716,-11090,1090,-3257,0,33,317,55,8,2685,496,94,5494,1407,0,571,251,268
1464,2018-01-16 06:00:00,53298,355,3285,407,ND,ND,6930,9741,-11157,1085,-3089,0,33,317,55,8,2699,484,94,5500,1430,0,570,248,267
1465,2018-01-16 06:15:00,54374,352,3300,407,ND,ND,7073,9799,-11105,1081,-2378,0,33,317,54,8,2708,490,94,5522,1546,5,567,248,267
1466,2018-01-16 06:30:00,55449,349,3315,407,ND,ND,7217,9858,-11053,1077,-1666,0,33,317,54,9,2716,497,94,5544,1662,11,564,247,266
1467,2018-01-16 06:45:00,56311,378,3357,407,ND,ND,7652,9868,-10840,1079,-1577,0,33,318,54,8,2721,534,94,5574,2001,77,565,247,266
1468,2018-01-16 07:00:00,57172,407,3398,408,ND,ND,8088,9878,-10628,1080,-1488,0,33,318,54,8,2725,571,94,5604,2340,144,567,248,265
1469,2018-01-16 07:15:00,57075,385,3481,408,ND,ND,8399,9990,-10090,1078,-779,0,33,318,54,8,2767,612,94,5755,2523,120,566,247,265
1470,2018-01-16 07:30:00,56977,363,3563,408,ND,ND,8710,10103,-9553,1076,-69,0,33,318,54,9,2808,653,94,5907,2707,96,565,246,265
1471,2018-01-16 07:45:00,57058,381,3565,409,ND,ND,9549,10089,-9569,1075,-71,0,34,318,55,9,2799,664,94,5940,2787,822,563,246,265
1472,2018-01-16 08:00:00,57139,398,3567,410,ND,ND,10388,10075,-9585,1073,-73,0,34,318,57,9,2790,675,94,5973,2868,1547,561,246,266
1473,2018-01-16 08:15:00,57090,371,3528,411,ND,ND,10607,9949,-9473,1074,-55,0,34,317,57,9,2790,635,94,6046,2706,1856,558,251,265
1474,2018-01-16 08:30:00,57042,345,3488,411,ND,ND,10827,9823,-9361,1075,-37,2,34,317,58,9,2791,595,94,6119,2544,2164,555,255,264
1475,2018-01-16 08:45:00,56996,330,3448,412,ND,ND,10725,9899,-9471,1077,-29,34,34,317,59,9,2785,561,94,6162,2505,2058,557,256,264
1476,2018-01-16 09:00:00,56950,314,3407,413,ND,ND,10622,9974,-9580,1079,-21,66,34,317,60,9,2780,526,94,6206,2465,1952,558,257,264
1477,2018-01-16 09:15:00,57041,336,3421,412,ND,ND,10953,9945,-10033,1080,-22,161,34,317,60,9,2760,558,94,6208,2554,2192,559,259,263
1478,2018-01-16 09:30:00,57133,357,3434,412,ND,ND,11283,9916,-10485,1081,-23,255,34,317,60,9,2741,591,94,6209,2642,2432,559,260,262
1479,2018-01-16 09:45:00,57139,356,3424,412,ND,ND,11354,9896,-10729,1084,-22,385,33,318,60,8,2742,580,94,6296,2636,2421,562,261,261
1480,2018-01-16 10:00:00,57146,354,3415,413,ND,ND,11424,9876,-10972,1087,-21,515,33,318,60,8,2743,569,94,6383,2631,2411,564,262,261
1481,2018-01-16 10:15:00,57172,354,3418,415,ND,ND,11276,9730,-11006,1085,-21,676,33,318,62,8,2745,571,94,6342,2698,2237,563,260,262
1482,2018-01-16 10:30:00,57198,355,3421,417,ND,ND,11128,9584,-11039,1083,-21,836,34,318,64,8,2747,572,94,6301,2764,2062,562,259,262
1483,2018-01-16 10:45:00,57149,354,3422,417,ND,ND,10855,9564,-10873,1084,-21,946,33,317,64,8,2748,571,94,6286,2892,1678,560,261,263
1484,2018-01-16 11:00:00,57101,354,3423,417,ND,ND,10583,9543,-10707,1084,-21,1055,33,317,65,8,2750,571,94,6270,3019,1293,557,263,263
1485,2018-01-16 11:15:00,57106,356,3426,414,ND,ND,10328,9616,-10594,1081,-21,1143,33,317,62,8,2742,582,94,6263,2893,1173,557,261,263
1486,2018-01-16 11:30:00,57110,358,3428,411,ND,ND,10074,9688,-10481,1077,-21,1232,33,317,59,9,2734,592,94,6255,2766,1053,556,259,262
1487,2018-01-16 11:45:00,57078,358,3414,413,ND,ND,10023,9649,-10253,1076,-21,1303,33,316,61,9,2741,571,94,6243,2654,1126,557,256,263
1488,2018-01-16 12:00:00,57046,357,3400,416,ND,ND,9971,9610,-10025,1075,-21,1375,33,316,64,9,2749,549,94,6231,2541,1199,557,253,264
1489,2018-01-16 12:15:00,57002,346,3426,416,ND,ND,9686,9670,-10228,1080,-21,1432,34,316,64,9,2758,565,94,6247,2295,1145,562,254,265
1490,2018-01-16 12:30:00,56957,335,3452,417,ND,ND,9401,9731,-10430,1086,-21,1489,34,316,65,9,2767,581,95,6262,2048,1091,566,254,266
1491,2018-01-16 12:45:00,56951,333,3432,418,ND,ND,9357,9751,-10385,1088,-21,1521,34,316,65,9,2768,561,94,6251,2018,1088,568,255,265
